angIn,angOut,angRef,ni,lambda,color,angInDeg,angOutDeg,angRefDeg,angDiffDeg
0.926556163372436,-1.48984448065663,0.644576084076399,3,650,#F60000,53.088,-85.362,216.931,138.44955851556
0.926556163372436,-1.48548638625315,0.645665607677269,3,700,#A20000,53.088,-85.112,216.994,138.199858099521
0.952385505629124,-1.5016685547517,0.648077401116804,3,400,#5B0088,54.568,-86.039,217.132,140.606940356764
0.952385505629124,-1.48833098734311,0.651411792968952,3,450,#0033FF,54.568,-85.275,217.323,139.84275403528
0.952385505629124,-1.47821418466302,0.653940993638974,3,500,#00FF80,54.568,-84.695,217.468,139.263103939545
0.952385505629124,-1.47020138753672,0.655944192920549,3,550,#92FF00,54.568,-84.236,217.583,138.804004482113
0.952385505629124,-1.46361233576561,0.657591455863327,3,600,#FFB100,54.568,-83.859,217.677,138.426479624635
0.952385505629124,-1.45803305153791,0.658986276920251,3,650,#F60000,54.568,-83.539,217.757,138.106810185685
0.952385505629124,-1.45354264898736,0.660108877557891,3,700,#A20000,54.568,-83.282,217.821,137.849529071223
0.978228640876967,-1.47255070653906,0.661817646981925,3,400,#5B0088,56.048,-84.371,217.919,140.419313124764
0.978228640876967,-1.45882729894812,0.665248498879658,3,450,#0033FF,56.048,-83.585,218.116,139.633019789266
0.978228640876967,-1.44841646089145,0.667851208393829,3,500,#00FF80,56.048,-82.988,218.265,139.036522707424
0.978228640876967,-1.44016993349455,0.669912840243054,3,550,#92FF00,56.048,-82.516,218.383,138.564031491943
0.978228640876967,-1.43338811702915,0.671608294359402,3,600,#FFB100,56.048,-82.127,218.48,138.175462031043
0.978228640876967,-1.42764520828596,0.6730440215452,3,650,#F60000,56.048,-81.798,218.563,137.84641759793
0.978228640876967,-1.42302284663117,0.674199611958897,3,700,#A20000,56.048,-81.533,218.629,137.581575783727
1.0040874850382,-1.44492534339912,0.675188698807219,3,400,#5B0088,57.53,-82.788,218.685,140.318099042855
1.0040874850382,-1.43081836378601,0.678715443710495,3,450,#0033FF,57.53,-81.98,218.888,139.509828649347
1.0040874850382,-1.42011510228401,0.681391259085996,3,500,#00FF80,57.53,-81.367,219.041,138.896576938257
1.0040874850382,-1.41163605358873,0.683511021259816,3,550,#92FF00,57.53,-80.881,219.162,138.410763233732
1.0040874850382,-1.40466242104855,0.68525442939486,3,600,#FFB100,57.53,-80.481,219.262,138.011203521304
1.0040874850382,-1.39875665850105,0.686730870031737,3,650,#F60000,57.53,-80.143,219.347,137.672828252526
1.0040874850382,-1.39400293614677,0.687919300620306,3,700,#A20000,57.53,-79.87,219.415,137.400460024649
1.02996432001231,-1.41886829025654,0.68817217083639,3,400,#5B0088,59.013,-81.295,219.429,140.30777330241
1.02996432001231,-1.40438082791617,0.691794036421483,3,450,#0033FF,59.013,-80.465,219.637,139.477702854452
1.02996432001231,-1.39338738005818,0.694542398385982,3,500,#00FF80,59.013,-79.835,219.794,138.847824689892
1.02996432001231,-1.38467751551718,0.696719864521231,3,550,#92FF00,59.013,-79.336,219.919,138.348786211562
1.02996432001231,-1.37751342462905,0.698510887243264,3,600,#FFB100,59.013,-78.926,220.022,137.938314039624
1.02996432001231,-1.37144592597032,0.700027761907947,3,650,#F60000,59.013,-78.578,220.109,137.590671974277
1.02996432001231,-1.36656172094974,0.701248813163091,3,700,#A20000,59.013,-78.298,220.179,137.310827640322
1.05586188638954,-1.394457856443,0.700749170884084,3,400,#5B0088,60.496,-79.897,220.15,140.392979721886
1.05586188638954,-1.37959390849093,0.704465157872101,3,450,#0033FF,60.496,-79.045,220.363,139.54133823733
1.05586188638954,-1.36831320382769,0.707285334037912,3,500,#00FF80,60.496,-78.399,220.524,138.895001470193
1.05586188638954,-1.35937477964341,0.709519940083983,3,550,#92FF00,60.496,-77.886,220.652,138.382867488936
1.05586188638954,-1.35202204251313,0.711358124366552,3,600,#FFB100,60.496,-77.465,220.758,137.961586683502
1.05586188638954,-1.34579431121133,0.712915057192002,3,650,#F60000,60.496,-77.108,220.847,137.604763963967
1.05586188638954,-1.34078081271649,0.71416843181571,3,700,#A20000,60.496,-76.821,220.919,137.317511659618
1.08178350597495,-1.37177477184837,0.712900346929094,3,400,#5B0088,61.982,-78.597,220.846,140.578534108663
1.08178350597495,-1.35653933174824,0.716709206954127,3,450,#0033FF,61.982,-77.724,221.064,139.705607691901
1.08178350597495,-1.34497506118363,0.719600274595279,3,500,#00FF80,61.982,-77.061,221.23,139.043023795401
1.08178350597495,-1.33581093995775,0.721891304901749,3,550,#92FF00,61.982,-76.536,221.361,138.517958326212
1.08178350597495,-1.32827186956027,0.723776072501118,3,600,#FFB100,61.982,-76.104,221.469,138.086001410985
1.08178350597495,-1.32188583474407,0.725372581205168,3,650,#F60000,61.982,-75.738,221.561,137.720108568193
1.08178350597495,-1.31674457557645,0.726657895997073,3,700,#A20000,61.982,-75.444,221.634,137.425536116506
1.10773324600597,-1.3509021167002,0.72460594572389,3,400,#5B0088,63.468,-77.401,221.517,140.86942964468
1.10773324600597,-1.33530126334577,0.728506159062498,3,450,#0033FF,63.468,-76.507,221.74,139.975566590669
1.10773324600597,-1.32345794863184,0.731466987740981,3,500,#00FF80,63.468,-75.829,221.91,139.296994642115
1.10773324600597,-1.31407165560985,0.733813560996478,3,550,#92FF00,63.468,-75.291,222.044,138.759199666682
1.10773324600597,-1.30634911284914,0.735744196686655,3,600,#FFB100,63.468,-74.848,222.155,138.316730559384
1.10773324600597,-1.29980716973411,0.737379682465412,3,650,#F60000,63.468,-74.473,222.249,137.941904829078
1.10773324600597,-1.29454005923047,0.738696460091323,3,700,#A20000,63.468,-74.172,222.324,137.64012162699
1.13371614272122,-1.331925258666,0.735845884411252,3,400,#5B0088,64.957,-76.314,222.161,141.27084609221
1.13371614272122,-1.31596624444683,0.739835637966046,3,450,#0033FF,64.957,-75.399,222.389,140.356461932262
1.13371614272122,-1.30384930707215,0.742864872309714,3,500,#00FF80,64.957,-74.705,222.563,139.662212560068
1.13371614272122,-1.29424508601357,0.74526592757436,3,550,#92FF00,64.957,-74.155,222.701,139.111931227901
1.13371614272122,-1.28634252654817,0.747241567440709,3,600,#FFB100,64.957,-73.702,222.814,138.659147923183
1.13371614272122,-1.27964757671829,0.748915304898179,3,650,#F60000,64.957,-73.318,222.91,138.275555553879
1.13371614272122,-1.2742569335967,0.750262965678577,3,700,#A20000,64.957,-73.01,222.987,137.96669445415
1.15973851109633,-1.31493182072716,0.74659983598974,3,400,#5B0088,66.448,-75.34,222.777,141.788165699725
1.15973851109633,-1.2986231567145,0.750677001992906,3,450,#0033FF,66.448,-74.406,223.011,140.853748082303
1.15973851109633,-1.28623898474326,0.753773044985717,3,500,#00FF80,66.448,-73.696,223.188,140.144187295586
1.15973851109633,-1.2764218522571,0.756227328107257,3,550,#92FF00,66.448,-73.134,223.329,139.581707037209
1.15973851109633,-1.26834337212527,0.758246948140214,3,600,#FFB100,66.448,-72.671,223.444,139.118844220774
1.15973851109633,-1.26149886284337,0.759958075460688,3,650,#F60000,66.448,-72.279,223.542,138.726682726084
1.15973851109633,-1.25598744729892,0.761335929346802,3,700,#A20000,66.448,-71.963,223.621,138.410901876244
1.18580838247682,-1.30001171905391,0.756847329253178,3,400,#5B0088,67.942,-74.485,223.364,142.427000446493
1.18580838247682,-1.28336325515624,0.761009445227593,3,450,#0033FF,67.942,-73.531,223.603,141.473113729781
1.18580838247682,-1.27071926634491,0.764170442430427,3,500,#00FF80,67.942,-72.807,223.784,140.748666534681
1.18580838247682,-1.26069506333972,0.766676493181725,3,550,#92FF00,67.942,-72.233,223.927,140.174322009501
1.18580838247682,-1.25244544225625,0.768738898452591,3,600,#FFB100,67.942,-71.76,224.045,139.701653538836
1.18580838247682,-1.2454554038362,0.770486408057604,3,650,#F60000,67.942,-71.359,224.146,139.301153838733
1.18580838247682,-1.23982644809979,0.771893646991706,3,700,#A20000,67.942,-71.037,224.226,138.978638431971
1.21193613686618,-1.28725733630234,0.766567863538409,3,400,#5B0088,69.439,-73.754,223.921,143.193238199198
1.21193613686618,-1.27028033397405,0.770812114120482,3,450,#0033FF,69.439,-72.782,224.164,142.220527617003
1.21193613686618,-1.25738503327794,0.774035939294509,3,500,#00FF80,69.439,-72.043,224.349,141.481681311564
1.21193613686618,-1.24716047199674,0.776592079614809,3,550,#92FF00,69.439,-71.457,224.495,140.895857102778
1.21193613686618,-1.23874521304083,0.778695894353786,3,600,#FFB100,69.439,-70.975,224.616,140.413698281095
1.21193613686618,-1.23161429318054,0.780478624318859,3,650,#F60000,69.439,-70.566,224.718,140.005126669054
1.21193613686618,-1.22587152964393,0.781914315203011,3,700,#A20000,69.439,-70.237,224.8,139.676090555665
1.2381354400874,-1.27676394069165,0.775741038246386,3,400,#5B0088,70.94,-73.153,224.447,144.093120418704
1.2381354400874,-1.25947113555387,0.780064239530832,3,450,#0033FF,70.94,-72.162,224.694,143.102315668367
1.2381354400874,-1.24633416495177,0.783348482181356,3,500,#00FF80,70.94,-71.41,224.883,142.349622697279
1.2381354400874,-1.23591686990818,0.785952805942253,3,550,#92FF00,70.94,-70.813,225.032,141.752755657339
1.2381354400874,-1.22734223418861,0.788096464872148,3,600,#FFB100,70.94,-70.322,225.155,141.261465219745
1.2381354400874,-1.22007572804619,0.789913091407751,3,650,#F60000,70.94,-69.905,225.259,140.845125085979
1.2381354400874,-1.21422341395892,0.791376169929569,3,700,#A20000,70.94,-69.57,225.343,140.509812188394
1.26442467453291,-1.26863054150537,0.784346696654334,3,400,#5B0088,72.446,-72.687,224.94,145.133373152592
1.26442467453291,-1.25103619307797,0.788745283761185,3,450,#0033FF,72.446,-71.679,225.192,144.12529124442
1.26442467453291,-1.2376683715087,0.792087239153501,3,500,#00FF80,72.446,-70.913,225.383,143.359371487217
1.26442467453291,-1.22706691252549,0.794737603899302,3,550,#92FF00,72.446,-70.306,225.535,142.751952630798
1.26442467453291,-1.21833994730909,0.796919345203403,3,600,#FFB100,72.446,-69.806,225.66,142.251934355941
1.26442467453291,-1.21094382201508,0.798768376526906,3,650,#F60000,72.446,-69.382,225.766,141.828167591844
1.26442467453291,-1.20498675968458,0.800257642109531,3,700,#A20000,72.446,-69.041,225.851,141.48685306201
