angIn,angOut,angRef,angD,ni,lambda,color,angInDeg,angOutDeg,angRefDeg,angD2Deg,angD2DegCorr,rainbowNo
0.0316527563413096,-3.07872634891146,0.0236297652549079,3.11037910525276,3,500,#00FF80,1.814,-176.398,181.354,178.212,1.78800000000001,1
0.0316527563413096,-3.07847945419185,0.0236914889348109,3.11013221053316,3,550,#92FF00,1.814,-176.384,181.357,178.197,1.803,1
0.0316527563413096,-3.07827671336432,0.0237421741417064,3.10992946970562,3,600,#FFB100,1.814,-176.372,181.36,178.186,1.81399999999999,1
0.0316527563413096,-3.07810524373497,0.0237850415490279,3.10975800007627,3,650,#F60000,1.814,-176.362,181.363,178.176,1.82400000000001,1
0.0316527563413096,-3.077967373315,0.023819509154031,3.1096201296563,3,700,#A20000,1.814,-176.355,181.365,178.168,1.83199999999999,1
0.0395659639578931,-3.06392078671305,0.0293094577086609,3.10348675067095,3,400,#5B0088,2.267,-175.55,181.679,177.817,2.18299999999999,1
0.0395659639578931,-3.06340500743868,0.0294384025272534,3.10297097139658,3,450,#0033FF,2.267,-175.52,181.687,177.787,2.21299999999999,1
0.0395659639578931,-3.06301465068556,0.029535991715526,3.10258061464346,3,500,#00FF80,2.267,-175.498,181.692,177.765,2.23500000000001,1
0.0395659639578931,-3.06270601253845,0.0296131512523031,3.10227197649635,3,550,#92FF00,2.267,-175.48,181.697,177.747,2.25299999999999,1
0.0395659639578931,-3.06245257009815,0.029676511862383,3.10201853405605,3,600,#FFB100,2.267,-175.466,181.7,177.733,2.267,1
0.0395659639578931,-3.06223821905208,0.0297300996239006,3.10180418300998,3,650,#F60000,2.267,-175.453,181.703,177.72,2.28,1
0.0395659639578931,-3.0620658696737,0.0297731869684945,3.10163183363159,3,700,#A20000,2.267,-175.443,181.706,177.71,2.28999999999999,1
0.0474791839422916,-3.04839365234002,0.035169546298016,3.09587283628231,3,400,#5B0088,2.72,-174.66,182.015,177.38,2.62,1
0.0474791839422916,-3.04777467042829,0.0353242917759521,3.09525385437058,3,450,#0033FF,2.72,-174.625,182.024,177.345,2.655,1
0.0474791839422916,-3.04730620623062,0.0354414078253634,3.09478539017291,3,500,#00FF80,2.72,-174.598,182.031,177.318,2.68199999999999,1
0.0474791839422916,-3.04693581149538,0.0355340065091712,3.09441499543767,3,550,#92FF00,2.72,-174.577,182.036,177.297,2.703,1
0.0474791839422916,-3.04663165650854,0.0356100452558939,3.09411084045083,3,600,#FFB100,2.72,-174.559,182.04,177.279,2.721,1
0.0474791839422916,-3.04637441470904,0.0356743557057696,3.09385359865133,3,650,#F60000,2.72,-174.544,182.044,177.265,2.73500000000001,1
0.0474791839422916,-3.04616757880547,0.0357260646816462,3.09364676274776,3,700,#A20000,2.72,-174.533,182.047,177.253,2.74700000000001,1
0.0553924187817188,-3.03287046948397,0.0410286507218885,3.08826288826569,3,400,#5B0088,3.174,-173.771,182.351,176.944,3.05600000000001,1
0.0553924187817188,-3.03214825943045,0.0412092032352658,3.08754067821217,3,450,#0033FF,3.174,-173.729,182.361,176.903,3.09700000000001,1
0.0553924187817188,-3.03160166811018,0.0413458510653285,3.0869940868919,3,500,#00FF80,3.174,-173.698,182.369,176.872,3.12799999999999,1
0.0553924187817188,-3.03116950099837,0.0414538928432846,3.08656191978009,3,550,#92FF00,3.174,-173.673,182.375,176.847,3.15299999999999,1
0.0553924187817188,-3.03081462034797,0.041542613005883,3.08620703912969,3,600,#FFB100,3.174,-173.653,182.38,176.827,3.173,1
0.0553924187817188,-3.03051447659384,0.0416176489444207,3.08590689537556,3,650,#F60000,3.174,-173.636,182.385,176.809,3.191,1
0.0553924187817188,-3.03027314508727,0.0416779818210618,3.08566556386899,3,700,#A20000,3.174,-173.622,182.388,176.796,3.20400000000001,1
0.0633056709708618,-3.01735189920767,0.0468866063382495,3.08065757017854,3,400,#5B0088,3.627,-172.882,182.686,176.509,3.49100000000001,1
0.0633056709708618,-3.01652643126824,0.0470929733231056,3.0798321022391,3,450,#0033FF,3.627,-172.834,182.698,176.461,3.53899999999999,1
0.0633056709708618,-3.01590168987564,0.0472491586712572,3.0792073608465,3,500,#00FF80,3.627,-172.798,182.707,176.426,3.57400000000001,1
0.0633056709708618,-3.01540773197354,0.0473726481467784,3.07871340294441,3,550,#92FF00,3.627,-172.77,182.714,176.397,3.60300000000001,1
0.0633056709708618,-3.01500211036116,0.0474740535498722,3.07830778133202,3,600,#FFB100,3.627,-172.747,182.72,176.374,3.62600000000001,1
0.0633056709708618,-3.0146590515883,0.0475598182430885,3.07796472255916,3,650,#F60000,3.627,-172.727,182.725,176.354,3.64599999999999,1
0.0633056709708618,-3.01438321389104,0.0476287776674059,3.07768888486191,3,700,#A20000,3.627,-172.711,182.729,176.339,3.661,1
0.0712189430131568,-3.00183860371837,0.0527432482211429,3.07305754673152,3,400,#5B0088,4.081,-171.993,183.022,176.073,3.92699999999999,1
0.0712189430131568,-3.00090984391439,0.0529754381721409,3.07212878692754,3,450,#0033FF,4.081,-171.939,183.035,176.02,3.97999999999999,1
0.0712189430131568,-3.00020692623181,0.0531511675927832,3.07142586924497,3,500,#00FF80,4.081,-171.899,183.045,175.98,4.02000000000001,1
0.0712189430131568,-2.99965115650318,0.0532901100249443,3.07087009951634,3,550,#92FF00,4.081,-171.867,183.053,175.948,4.05199999999999,1
0.0712189430131568,-2.99919477645133,0.0534042050379041,3.07041371946448,3,600,#FFB100,4.081,-171.841,183.06,175.922,4.078,1
0.0712189430131568,-2.99880878773457,0.0535007022170944,3.07002773074772,3,650,#F60000,4.081,-171.819,183.065,175.9,4.09999999999999,1
0.0712189430131568,-2.99849843175052,0.053578291213108,3.06971737476368,3,700,#A20000,4.081,-171.801,183.07,175.882,4.118,1
0.0791322374220327,-2.98633124653231,0.0585984111198798,3.06546348395434,3,400,#5B0088,4.534,-171.104,183.357,175.638,4.362,1
0.0791322374220327,-2.98529915665662,0.0588564335888033,3.06443139407866,3,450,#0033FF,4.534,-171.045,183.372,175.579,4.42099999999999,1
0.0791322374220327,-2.98451803320269,0.0590517144522808,3.06365027062473,3,500,#00FF80,4.534,-171,183.383,175.534,4.46600000000001,1
0.0791322374220327,-2.98390042799209,0.0592061157549333,3.06303266541412,3,550,#92FF00,4.534,-170.965,183.392,175.499,4.50100000000001,1
0.0791322374220327,-2.98339326984674,0.0593329052912697,3.06252550726878,3,600,#FFB100,4.534,-170.936,183.4,175.47,4.53,1
0.0791322374220327,-2.98296433440202,0.0594401391524515,3.06209657182406,3,650,#F60000,4.534,-170.911,183.406,175.445,4.55500000000001,1
0.0791322374220327,-2.9826194465283,0.0595263611208782,3.06175168395034,3,700,#A20000,4.534,-170.892,183.411,175.425,4.57499999999999,1
0.087045556722247,-2.9708304926397,0.0644519294180848,3.05787604936194,3,400,#5B0088,4.987,-170.216,183.693,175.203,4.797,1
0.087045556722247,-2.96969503026326,0.0647357950121969,3.0567405869855,3,450,#0033FF,4.987,-170.151,183.709,175.138,4.862,1
0.087045556722247,-2.96883566829781,0.0649506355035596,3.05588122502005,3,500,#00FF80,4.987,-170.102,183.721,175.089,4.911,1
0.087045556722247,-2.96815620133419,0.0651205022444615,3.05520175805644,3,550,#92FF00,4.987,-170.063,183.731,175.05,4.94999999999999,1
0.087045556722247,-2.96759824326778,0.0652599917610632,3.05464379999003,3,600,#FFB100,4.987,-170.031,183.739,175.018,4.982,1
0.087045556722247,-2.96712634245447,0.0653779669643935,3.05417189917672,3,650,#F60000,4.987,-170.004,183.746,174.991,5.00899999999999,1
0.087045556722247,-2.96674690758339,0.0654728256821603,3.05379246430563,3,700,#A20000,4.987,-169.982,183.751,174.969,5.03100000000001,1
0.0949589034511199,-2.95533700867013,0.070303637092697,3.05029591212125,3,400,#5B0088,5.441,-169.328,184.028,174.769,5.231,1
0.0949589034511199,-2.95409812714958,0.0706133574728327,3.0490570306007,3,450,#0033FF,5.441,-169.257,184.046,174.698,5.30199999999999,1
0.0949589034511199,-2.95316049067905,0.0708477665904678,3.04811939413017,3,500,#00FF80,5.441,-169.204,184.059,174.644,5.356,1
0.0949589034511199,-2.95241913307999,0.0710331059902322,3.04737803653111,3,550,#92FF00,5.441,-169.161,184.07,174.602,5.398,1
0.0949589034511199,-2.95181035109462,0.0711853014865715,3.04676925454574,3,600,#FFB100,5.441,-169.126,184.079,174.567,5.43299999999999,1
0.0949589034511199,-2.95129546441828,0.0713140231556585,3.0462543678694,3,650,#F60000,5.441,-169.097,184.086,174.538,5.46199999999999,1
0.0949589034511199,-2.95088146593938,0.0714175227753826,3.0458403693905,3,700,#A20000,5.441,-169.073,184.092,174.514,5.48599999999999,1
0.102872280159906,-2.93985146305848,0.076153367672804,3.04272374321839,3,400,#5B0088,5.894,-168.441,184.363,174.335,5.66499999999999,1
0.102872280159906,-2.93850911154445,0.0764889555513125,3.04138139170436,3,450,#0033FF,5.894,-168.364,184.382,174.258,5.74199999999999,1
0.102872280159906,-2.93749316132788,0.0767429431054567,3.04036544148778,3,500,#00FF80,5.894,-168.306,184.397,174.2,5.80000000000001,1
0.102872280159906,-2.93668988160409,0.0769437630364031,3.039562161764,3,550,#92FF00,5.894,-168.26,184.409,174.154,5.846,1
0.102872280159906,-2.93603024953521,0.0771086710536229,3.03890252969511,3,600,#FFB100,5.894,-168.222,184.418,174.116,5.88399999999999,1
0.102872280159906,-2.93547235465059,0.0772481447747771,3.0383446348105,3,650,#F60000,5.894,-168.19,184.426,174.084,5.916,1
0.102872280159906,-2.93502377445303,0.0773602898241672,3.03789605461294,3,700,#A20000,5.894,-168.164,184.432,174.059,5.941,1
0.110785689415087,-2.92437452621141,0.0820009541983651,3.0351602156265,3,400,#5B0088,6.348,-167.554,184.698,173.902,6.09800000000001,1
0.110785689415087,-2.92292864965767,0.0823624233368018,3.03371433907276,3,450,#0033FF,6.348,-167.471,184.719,173.819,6.18100000000001,1
0.110785689415087,-2.92183434321335,0.0826359999478845,3.03262003262844,3,500,#00FF80,6.348,-167.409,184.735,173.756,6.244,1
0.110785689415087,-2.92096910727376,0.0828523089327803,3.03175479668885,3,550,#92FF00,6.348,-167.359,184.747,173.707,6.29300000000001,1
0.110785689415087,-2.92025859679416,0.0830299365526792,3.03104428620925,3,600,#FFB100,6.348,-167.318,184.757,173.666,6.334,1
0.110785689415087,-2.91965766950846,0.0831801683741032,3.03044335892355,3,650,#F60000,6.348,-167.284,184.766,173.632,6.368,1
0.110785689415087,-2.91917448798361,0.0833009637553197,3.0299601773987,3,700,#A20000,6.348,-167.256,184.773,173.604,6.39599999999999,1
0.118699133799722,-2.90890687067445,0.0878462291787683,3.02760600447417,3,400,#5B0088,6.801,-166.668,185.033,173.469,6.53100000000001,1
0.118699133799722,-2.90735740984795,0.0882335943853905,3.02605654364768,3,450,#0033FF,6.801,-166.579,185.055,173.38,6.62000000000001,1
0.118699133799722,-2.90618470146066,0.0885267714822133,3.02488383526038,3,500,#00FF80,6.801,-166.512,185.072,173.313,6.68700000000001,1
0.118699133799722,-2.9052574726179,0.088758578692904,3.02395660641762,3,550,#92FF00,6.801,-166.459,185.085,173.26,6.74000000000001,1
0.118699133799722,-2.90449605324212,0.0889489335368493,3.02319518704184,3,600,#FFB100,6.801,-166.415,185.096,173.216,6.78399999999999,1
0.118699133799722,-2.90385206751864,0.089109929967718,3.02255120131836,3,650,#F60000,6.801,-166.378,185.106,173.179,6.821,1
0.118699133799722,-2.9033342635629,0.0892393809566544,3.02203339736262,3,700,#A20000,6.801,-166.349,185.113,173.15,6.84999999999999,1
0.12661261591481,-2.89344917129979,0.0936890245512011,3.0200617872146,3,400,#5B0088,7.254,-165.782,185.368,173.037,6.96299999999999,1
0.12661261591481,-2.89179606279155,0.0941023016782612,3.01840867870636,3,450,#0033FF,7.254,-165.688,185.392,172.942,7.05799999999999,1
0.12661261591481,-2.89054490352043,0.0944150914960421,3.01715751943524,3,500,#00FF80,7.254,-165.616,185.41,172.87,7.13,1
0.12661261591481,-2.88955564249685,0.0946624067519363,3.01616825841166,3,550,#92FF00,7.254,-165.559,185.424,172.814,7.18600000000001,1
0.12661261591481,-2.88874328158595,0.0948654969796633,3.01535589750076,3,600,#FFB100,7.254,-165.513,185.435,172.767,7.233,1
0.12661261591481,-2.88805620954799,0.0950372649891523,3.0146688254628,3,650,#F60000,7.254,-165.473,185.445,172.728,7.27199999999999,1
0.12661261591481,-2.88750376056588,0.0951753772346798,3.01411637648069,3,700,#A20000,7.254,-165.442,185.453,172.696,7.304,1
0.134526138380671,-2.8780021054148,0.099529171638916,3.01252824379547,3,400,#5B0088,7.708,-164.897,185.703,172.605,7.39500000000001,1
0.134526138380671,-2.87624528165167,0.0999683775796989,3.01077142003234,3,450,#0033FF,7.708,-164.797,185.728,172.504,7.49600000000001,1
0.134526138380671,-2.87491561933875,0.100300793157928,3.00944175771942,3,500,#00FF80,7.708,-164.721,185.747,172.428,7.572,1
0.134526138380671,-2.87386428427294,0.100563626924381,3.00839042265361,3,550,#92FF00,7.708,-164.66,185.762,172.368,7.63200000000001,1
0.134526138380671,-2.87300094703966,0.100779461232701,3.00752708542033,3,600,#FFB100,7.708,-164.611,185.774,172.319,7.68100000000001,1
0.134526138380671,-2.87227075897481,0.100962008248915,3.00679689735548,3,650,#F60000,7.708,-164.569,185.785,172.277,7.72300000000001,1
0.134526138380671,-2.87168364088233,0.101108787772033,3.006209779263,3,700,#A20000,7.708,-164.535,185.793,172.243,7.75700000000001,1
0.142439703838345,-2.86256635299123,0.105366501109228,3.00500605682957,3,400,#5B0088,8.161,-164.013,186.037,172.174,7.82599999999999,1
0.142439703838345,-2.86070574224863,0.105831653794877,3.00314544608698,3,450,#0033FF,8.161,-163.906,186.064,172.068,7.93199999999999,1
0.142439703838345,-2.85929752152806,0.106183708975018,3.00173722536641,3,500,#00FF80,8.161,-163.826,186.084,171.987,8.01300000000001,1
0.142439703838345,-2.85818406798184,0.106462072361575,3.00062377182018,3,550,#92FF00,8.161,-163.762,186.1,171.923,8.077,1
0.142439703838345,-2.85726971749622,0.106690659982979,2.99970942133457,3,600,#FFB100,8.161,-163.709,186.113,171.871,8.12899999999999,1
0.142439703838345,-2.85649638186094,0.106883993891801,2.99893608569928,3,650,#F60000,8.161,-163.665,186.124,171.826,8.17400000000001,1
0.142439703838345,-2.8558745690892,0.107039447084732,2.99831427292755,3,700,#A20000,8.161,-163.63,186.133,171.791,8.209,1
0.15035331495103,-2.8471425968153,0.11120084293138,2.99749591176633,3,400,#5B0088,8.615,-163.129,186.371,171.744,8.256,1
0.15035331495103,-2.84517812323089,0.111691961327482,2.99553143818192,3,450,#0033FF,8.615,-163.017,186.399,171.631,8.369,1
0.15035331495103,-2.84369128553882,0.112063670750502,2.99404460048984,3,500,#00FF80,8.615,-162.932,186.421,171.546,8.45400000000001,1
0.15035331495103,-2.84251566650481,0.112357575509005,2.99286898145583,3,550,#92FF00,8.615,-162.864,186.438,171.479,8.52099999999999,1
0.15035331495103,-2.84155026370019,0.112598926210156,2.99190357865122,3,600,#FFB100,8.615,-162.809,186.451,171.423,8.577,1
0.15035331495103,-2.84073374712479,0.112803055354006,2.99108706207582,3,650,#F60000,8.615,-162.762,186.463,171.377,8.62299999999999,1
0.15035331495103,-2.84007721262389,0.112967188979235,2.99043052757491,3,700,#A20000,8.615,-162.724,186.473,171.339,8.661,1
0.15826697440551,-2.83173152265871,0.11703202633415,2.98999849706422,3,400,#5B0088,9.068,-162.246,186.705,171.314,8.68600000000001,1
0.15826697440551,-2.82966310624699,0.117549130437077,2.98793008065249,3,450,#0033FF,9.068,-162.128,186.735,171.196,8.804,1
0.15826697440551,-2.82809758983219,0.117940509540777,2.9863645642377,3,500,#00FF80,9.068,-162.038,186.757,171.106,8.89400000000001,1
0.15826697440551,-2.82685975574193,0.118249968063344,2.98512673014744,3,550,#92FF00,9.068,-161.967,186.775,171.035,8.965,1
0.15826697440551,-2.82584325942143,0.118504092143469,2.98411023382694,3,600,#FFB100,9.068,-161.909,186.79,170.977,9.023,1
0.15826697440551,-2.8249835267154,0.118719025319977,2.9832505011209,3,650,#F60000,9.068,-161.86,186.802,170.928,9.072,1
0.15826697440551,-2.82429224195859,0.118891846509177,2.9825592163641,3,700,#A20000,9.068,-161.82,186.812,170.888,9.11199999999999,1
0.166180684913647,-2.8163338194504,0.122859879763257,2.98251450436405,3,400,#5B0088,9.521,-161.364,187.039,170.885,9.11500000000001,1
0.166180684913647,-2.81416137611843,0.12340299059625,2.98034206103208,3,450,#0033FF,9.521,-161.24,187.07,170.761,9.239,1
0.166180684913647,-2.81251711605366,0.123814055612443,2.97869780096731,3,500,#00FF80,9.521,-161.145,187.094,170.667,9.333,1
0.166180684913647,-2.81121701478626,0.124139080929293,2.97739769969991,3,550,#92FF00,9.521,-161.071,187.113,170.592,9.40799999999999,1
0.166180684913647,-2.81014938162968,0.124405989218438,2.97633006654333,3,600,#FFB100,9.521,-161.01,187.128,170.531,9.46899999999999,1
0.166180684913647,-2.80924639578735,0.124631735679021,2.975427080701,3,650,#F60000,9.521,-160.958,187.141,170.479,9.52099999999999,1
0.166180684913647,-2.8085203307756,0.124813251931961,2.97470101568925,3,700,#A20000,9.521,-160.916,187.151,170.438,9.56200000000001,1
0.174094449213881,-2.80095017944947,0.128684230838553,2.97504462866335,3,400,#5B0088,9.975,-160.483,187.373,170.458,9.542,1
0.174094449213881,-2.79867362101354,0.129253370447534,2.97276807022742,3,450,#0033FF,9.975,-160.352,187.406,170.327,9.673,1
0.174094449213881,-2.79695054920766,0.129684138399003,2.97104499842154,3,500,#00FF80,9.975,-160.253,187.43,170.228,9.77199999999999,1
0.174094449213881,-2.79558812609907,0.13002474417615,2.96968257531296,3,550,#92FF00,9.975,-160.175,187.45,170.15,9.84999999999999,1
0.174094449213881,-2.79446931067028,0.130304448033349,2.96856375988416,3,600,#FFB100,9.975,-160.111,187.466,170.086,9.91399999999999,1
0.174094449213881,-2.79352303287698,0.130541017481675,2.96761748209086,3,650,#F60000,9.975,-160.057,187.479,170.032,9.96799999999999,1
0.174094449213881,-2.7927621561437,0.130731236664991,2.96685660535759,3,700,#A20000,9.975,-160.013,187.49,169.988,10.012,1
0.182008270072764,-2.78558129841894,0.134504906310904,2.9675895684917,3,400,#5B0088,10.428,-159.602,187.707,170.03,9.97,1
0.182008270072764,-2.78320053262235,0.135100097760052,2.96520880269512,3,450,#0033FF,10.428,-159.466,187.741,169.894,10.106,1
0.182008270072764,-2.78139857783327,0.13555058645732,2.96340684790604,3,500,#00FF80,10.428,-159.362,187.766,169.791,10.209,1
0.182008270072764,-2.77997377568617,0.135906786994096,2.96198204575894,3,550,#92FF00,10.428,-159.281,187.787,169.709,10.291,1
0.182008270072764,-2.77880373044099,0.136199298305389,2.96081200051375,3,600,#FFB100,10.428,-159.214,187.804,169.642,10.358,1
0.182008270072764,-2.7778141200795,0.136446700895763,2.95982239015227,3,650,#F60000,10.428,-159.157,187.818,169.585,10.415,1
0.182008270072764,-2.77701839869571,0.136645631241714,2.95902666876847,3,700,#A20000,10.428,-159.111,187.829,169.54,10.46,1
0.189922150286523,-2.77022787580073,0.140321732018896,2.96015002608725,3,400,#5B0088,10.882,-158.722,188.04,169.604,10.396,1
0.189922150286523,-2.76774280633272,0.140942999385899,2.95766495661924,3,450,#0033FF,10.882,-158.58,188.075,169.462,10.538,1
0.189922150286523,-2.76586189418107,0.141413227423811,2.95578404446759,3,500,#00FF80,10.882,-158.472,188.102,169.354,10.646,1
0.189922150286523,-2.76437465327537,0.141785037650238,2.95429680356189,3,550,#92FF00,10.882,-158.387,188.124,169.269,10.731,1
0.189922150286523,-2.76315332856997,0.142090368826585,2.95307547885649,3,600,#FFB100,10.882,-158.317,188.141,169.199,10.801,1
0.189922150286523,-2.76212034322748,0.142348615162208,2.95204249351401,3,650,#F60000,10.882,-158.258,188.156,169.14,10.86,1
0.189922150286523,-2.76128974280722,0.142556265267274,2.95121189309374,3,700,#A20000,10.882,-158.21,188.168,169.092,10.908,1
0.197836092682653,-2.75489061489165,0.146134532845199,2.9527267075743,3,400,#5B0088,11.335,-157.844,188.373,169.179,10.821,1
0.197836092682653,-2.7523011414074,0.146781901216262,2.95013723409005,3,450,#0033FF,11.335,-157.695,188.41,169.03,10.97,1
0.197836092682653,-2.75034119439121,0.147271887970309,2.94817728707386,3,500,#00FF80,11.335,-157.583,188.438,168.918,11.082,1
0.197836092682653,-2.74879145249518,0.147659323444317,2.94662754517783,3,550,#92FF00,11.335,-157.494,188.46,168.829,11.171,1
0.197836092682653,-2.74751879659502,0.147977487419357,2.94535488927767,3,600,#FFB100,11.335,-157.421,188.478,168.756,11.244,1
0.197836092682653,-2.74644239207048,0.148246588550493,2.94427848475313,3,650,#F60000,11.335,-157.36,188.494,168.695,11.305,1
0.197836092682653,-2.74557687677663,0.148462967373952,2.94341296945929,3,700,#A20000,11.335,-157.31,188.506,168.645,11.355,1
0.205750100121573,-2.73957022302054,0.151943132672706,2.94532032314211,3,400,#5B0088,11.789,-156.966,188.706,168.754,11.246,1
0.205750100121573,-2.73687624116249,0.152616628137219,2.94262634128406,3,450,#0033FF,11.789,-156.811,188.744,168.6,11.4,1
0.205750100121573,-2.73483717867257,0.1531263937597,2.94058727879414,3,500,#00FF80,11.789,-156.695,188.773,168.483,11.517,1
0.205750100121573,-2.73322487105474,0.153529470664156,2.93897497117631,3,550,#92FF00,11.789,-156.602,188.797,168.391,11.609,1
0.205750100121573,-2.73190083014398,0.153860480891846,2.93765093026556,3,600,#FFB100,11.789,-156.526,188.816,168.315,11.685,1
0.205750100121573,-2.73078096045592,0.154140448313861,2.93653106057749,3,650,#F60000,11.789,-156.462,188.832,168.251,11.749,1
0.205750100121573,-2.72988049300641,0.154365565176241,2.93563059312798,3,700,#A20000,11.789,-156.411,188.844,168.199,11.801,1
0.213664175498273,-2.7242674117267,0.15774735434034,2.93793158722498,3,400,#5B0088,12.242,-156.089,189.038,168.331,11.669,1
0.213664175498273,-2.72146881314702,0.158447003985262,2.93513298864529,3,450,#0033FF,12.242,-155.929,189.078,168.171,11.829,1
0.213664175498273,-2.71935055148338,0.158976569401171,2.93301472698166,3,500,#00FF80,12.242,-155.807,189.109,168.049,11.951,1
0.213664175498273,-2.71767561092506,0.15939530454075,2.93133978642334,3,550,#92FF00,12.242,-155.711,189.133,167.953,12.047,1
0.213664175498273,-2.71630012911665,0.159739174992855,2.92996430461492,3,600,#FFB100,12.242,-155.633,189.152,167.875,12.125,1
0.213664175498273,-2.71513674651148,0.160030020644147,2.92880092200975,3,650,#F60000,12.242,-155.566,189.169,167.808,12.192,1
0.213664175498273,-2.71420128818575,0.160263885225579,2.92786546368403,3,700,#A20000,12.242,-155.512,189.182,167.754,12.246,1
0.221578321744047,-2.70898289693952,0.163547019598582,2.93056121868356,3,400,#5B0088,12.696,-155.213,189.371,167.909,12.091,1
0.221578321744047,-2.70607956932385,0.164272851502497,2.9276578910679,3,450,#0033FF,12.696,-155.047,189.412,167.742,12.258,1
0.221578321744047,-2.70388202171306,0.164822238405197,2.9254603434571,3,500,#00FF80,12.696,-154.921,189.444,167.617,12.383,1
0.221578321744047,-2.70214437852163,0.165256649203054,2.92372270026568,3,550,#92FF00,12.696,-154.821,189.469,167.517,12.483,1
0.221578321744047,-2.7007173978679,0.165613394366485,2.92229571961195,3,600,#FFB100,12.696,-154.74,189.489,167.435,12.565,1
0.221578321744047,-2.6995104528287,0.165915130626284,2.92108877457275,3,650,#F60000,12.696,-154.671,189.506,167.366,12.634,1
0.221578321744047,-2.69853996347471,0.166157752964783,2.92011828521875,3,700,#A20000,12.696,-154.615,189.52,167.31,12.69,1
0.229492541828231,-2.69371739915936,0.169341949064666,2.92320994098759,3,400,#5B0088,13.149,-154.339,189.703,167.488,12.512,1
0.229492541828231,-2.690709226252,0.170093992291505,2.92020176808023,3,450,#0033FF,13.149,-154.166,189.746,167.315,12.685,1
0.229492541828231,-2.68843230286545,0.170663223138145,2.91792484469368,3,500,#00FF80,13.149,-154.036,189.778,167.185,12.815,1
0.229492541828231,-2.68663188488841,0.171113327632403,2.91612442671664,3,550,#92FF00,13.149,-153.933,189.804,167.082,12.918,1
0.229492541828231,-2.68515334539236,0.171482962506415,2.91464588722059,3,600,#FFB100,13.149,-153.848,189.825,166.997,13.003,1
0.229492541828231,-2.68390278664819,0.171795602192458,2.91339532847642,3,650,#F60000,13.149,-153.776,189.843,166.925,13.075,1
