angIn,angOut,angRef,angD,ni,lambda,color,angInDeg,angOutDeg,angRefDeg,angD2Deg,angD2DegCorr,rainbowNo
0.110785689415087,-2.59637070941795,0.0820009541983651,2.70715639883304,5,400,#5B0088,6.348,-148.761,184.698,155.109,155.109,3
0.110785689415087,-2.59347895631047,0.0823624233368005,2.70426464572556,5,450,#0033FF,6.348,-148.595,184.719,154.943,154.943,3
0.110785689415087,-2.59129034342181,0.0826359999478858,2.7020760328369,5,500,#00FF80,6.348,-148.47,184.735,154.818,154.818,3
0.110785689415087,-2.58955987154263,0.082852308932783,2.70034556095772,5,550,#92FF00,6.348,-148.371,184.747,154.718,154.718,3
0.110785689415087,-2.58813885058344,0.0830299365526792,2.69892453999853,5,600,#FFB100,6.348,-148.289,184.757,154.637,154.637,3
0.110785689415087,-2.58693699601206,0.0831801683740979,2.69772268542714,5,650,#F60000,6.348,-148.221,184.766,154.568,154.568,3
0.110785689415087,-2.58597063296234,0.0833009637553184,2.69675632237743,5,700,#A20000,6.348,-148.165,184.773,154.513,154.513,3
0.118699133799722,-2.55752195395936,0.0878462291787709,2.67622108775909,5,400,#5B0088,6.801,-146.535,185.033,153.336,153.336,3
0.118699133799722,-2.55442303230639,0.0882335943853892,2.67312216610611,5,450,#0033FF,6.801,-146.358,185.055,153.159,153.159,3
0.118699133799722,-2.55207761553181,0.0885267714822133,2.67077674933153,5,500,#00FF80,6.801,-146.223,185.072,153.024,153.024,3
0.118699133799722,-2.55022315784628,0.0887585786929052,2.66892229164601,5,550,#92FF00,6.801,-146.117,185.085,152.918,152.918,3
0.118699133799722,-2.54870031909471,0.0889489335368518,2.66739945289444,5,600,#FFB100,6.801,-146.03,185.096,152.831,152.831,3
0.118699133799722,-2.54741234764777,0.089109929967718,2.66611148144749,5,650,#F60000,6.801,-145.956,185.106,152.757,152.757,3
0.118699133799722,-2.54637673973628,0.0892393809566544,2.665075873536,5,700,#A20000,6.801,-145.897,185.113,152.698,152.698,3
0.12661261591481,-2.51869307309498,0.0936890245512011,2.64530568900979,5,400,#5B0088,7.254,-144.31,185.368,151.565,151.565,3
0.12661261591481,-2.51538685607851,0.0941023016782612,2.64199947199332,5,450,#0033FF,7.254,-144.121,185.392,151.375,151.375,3
0.12661261591481,-2.51288453753627,0.0944150914960421,2.63949715345108,5,500,#00FF80,7.254,-143.978,185.41,151.232,151.232,3
0.12661261591481,-2.51090601548911,0.0946624067519375,2.63751863140392,5,550,#92FF00,7.254,-143.864,185.424,151.119,151.119,3
0.12661261591481,-2.50928129366729,0.0948654969796644,2.6358939095821,5,600,#FFB100,7.254,-143.771,185.435,151.026,151.026,3
0.12661261591481,-2.50790714959138,0.09503726498915,2.63451976550619,5,650,#F60000,7.254,-143.692,185.445,150.947,150.947,3
0.12661261591481,-2.50680225162717,0.0951753772346775,2.63341486754198,5,700,#A20000,7.254,-143.629,185.453,150.884,150.884,3
0.134526138380671,-2.47988541885913,0.099529171638916,2.6144115572398,5,400,#5B0088,7.708,-142.087,185.703,149.795,149.795,3
0.134526138380671,-2.47637177133287,0.0999683775796989,2.61089790971354,5,450,#0033FF,7.708,-141.886,185.728,149.593,149.593,3
0.134526138380671,-2.47371244670705,0.100300793157926,2.60823858508772,5,500,#00FF80,7.708,-141.733,185.747,149.441,149.441,3
0.134526138380671,-2.47160977657542,0.100563626924377,2.60613591495609,5,550,#92FF00,7.708,-141.613,185.762,149.321,149.321,3
0.134526138380671,-2.46988310210885,0.1007794612327,2.60440924048952,5,600,#FFB100,7.708,-141.514,185.774,149.222,149.222,3
0.134526138380671,-2.46842272597914,0.100962008248917,2.60294886435981,5,650,#F60000,7.708,-141.43,185.785,149.138,149.138,3
0.134526138380671,-2.46724848979419,0.101108787772034,2.60177462817486,5,700,#A20000,7.708,-141.363,185.793,149.071,149.071,3
0.142439703838345,-2.44110034855431,0.105366501109228,2.58354005239266,5,400,#5B0088,8.161,-139.865,186.037,148.026,148.026,3
0.142439703838345,-2.43737912706912,0.105831653794876,2.57981883090746,5,450,#0033FF,8.161,-139.652,186.064,147.813,147.813,3
0.142439703838345,-2.434562685628,0.106183708975017,2.57700238946634,5,500,#00FF80,8.161,-139.49,186.084,147.651,147.651,3
0.142439703838345,-2.43233577853554,0.106462072361576,2.57477548237388,5,550,#92FF00,8.161,-139.363,186.1,147.524,147.524,3
0.142439703838345,-2.4305070775643,0.106690659982981,2.57294678140264,5,600,#FFB100,8.161,-139.258,186.113,147.419,147.419,3
0.142439703838345,-2.42896040629374,0.1068839938918,2.57140011013209,5,650,#F60000,8.161,-139.169,186.124,147.33,147.33,3
0.142439703838345,-2.42771678075027,0.107039447084731,2.57015648458862,5,700,#A20000,8.161,-139.098,186.133,147.259,147.259,3
0.15035331495103,-2.40233922508978,0.111200842931382,2.55269254004081,5,400,#5B0088,8.615,-137.644,186.371,146.259,146.259,3
0.15035331495103,-2.39841027792096,0.11169196132748,2.54876359287199,5,450,#0033FF,8.615,-137.419,186.399,146.033,146.033,3
0.15035331495103,-2.39543660253681,0.112063670750502,2.54578991748784,5,500,#00FF80,8.615,-137.248,186.421,145.863,145.863,3
0.15035331495103,-2.39308536446879,0.112357575509004,2.54343867941982,5,550,#92FF00,8.615,-137.114,186.438,145.728,145.728,3
0.15035331495103,-2.39115455885957,0.112598926210154,2.5415078738106,5,600,#FFB100,8.615,-137.003,186.451,145.618,145.618,3
0.15035331495103,-2.38952152570878,0.112803055354004,2.53987484065981,5,650,#F60000,8.615,-136.909,186.463,145.524,145.524,3
0.15035331495103,-2.38820845670694,0.112967188979236,2.53856177165797,5,700,#A20000,8.615,-136.834,186.473,145.449,145.449,3
0.15826697440551,-2.3636034173221,0.117032026334152,2.52187039172761,5,400,#5B0088,9.068,-135.425,186.705,144.493,144.493,3
0.15826697440551,-2.35946658449869,0.117549130437074,2.51773355890419,5,450,#0033FF,9.068,-135.187,186.735,144.256,144.256,3
0.15826697440551,-2.35633555166909,0.117940509540776,2.5146025260746,5,500,#00FF80,9.068,-135.008,186.757,144.076,144.076,3
0.15826697440551,-2.35385988348855,0.118249968063346,2.51212685789406,5,550,#92FF00,9.068,-134.866,186.775,143.934,143.934,3
0.15826697440551,-2.35182689084756,0.118504092143469,2.51009386525307,5,600,#FFB100,9.068,-134.75,186.79,143.818,143.818,3
0.15826697440551,-2.35010742543549,0.118719025319976,2.508374399841,5,650,#F60000,9.068,-134.651,186.802,143.719,143.719,3
0.15826697440551,-2.34872485592189,0.118891846509177,2.5069918303274,5,700,#A20000,9.068,-134.572,186.812,143.64,143.64,3
0.166180684913647,-2.32489430039738,0.122859879763254,2.49107498531103,5,400,#5B0088,9.521,-133.207,187.039,142.728,142.728,3
0.166180684913647,-2.32054941373344,0.123402990596249,2.48673009864709,5,450,#0033FF,9.521,-132.958,187.07,142.479,142.479,3
0.166180684913647,-2.3172608936039,0.12381405561244,2.48344157851755,5,500,#00FF80,9.521,-132.769,187.094,142.291,142.291,3
0.166180684913647,-2.3146606910691,0.12413908092929,2.48084137598274,5,550,#92FF00,9.521,-132.62,187.113,142.142,142.142,3
0.166180684913647,-2.31252542475593,0.124405989218438,2.47870610966958,5,600,#FFB100,9.521,-132.498,187.128,142.019,142.019,3
0.166180684913647,-2.31071945307128,0.124631735679016,2.47690013798493,5,650,#F60000,9.521,-132.394,187.141,141.916,141.916,3
0.166180684913647,-2.30926732304776,0.124813251931962,2.4754480079614,5,700,#A20000,9.521,-132.311,187.151,141.833,141.833,3
0.174094449213881,-2.28621325609526,0.128684230838553,2.46030770530914,5,400,#5B0088,9.975,-130.99,187.373,140.965,140.965,3
0.174094449213881,-2.2816601392234,0.129253370447532,2.45575458843729,5,450,#0033FF,9.975,-130.729,187.406,140.704,140.704,3
0.174094449213881,-2.27821399561166,0.129684138399001,2.45230844482554,5,500,#00FF80,9.975,-130.532,187.43,140.507,140.507,3
0.174094449213881,-2.27548914939448,0.130024744176149,2.44958359860836,5,550,#92FF00,9.975,-130.376,187.45,140.351,140.351,3
0.174094449213881,-2.27325151853688,0.13030444803335,2.44734596775076,5,600,#FFB100,9.975,-130.248,187.466,140.223,140.223,3
0.174094449213881,-2.27135896295028,0.130541017481674,2.44545341216416,5,650,#F60000,9.975,-130.139,187.479,140.114,140.114,3
0.174094449213881,-2.26983720948374,0.130731236664991,2.44393165869762,5,700,#A20000,9.975,-130.052,187.49,140.027,140.027,3
0.182008270072764,-2.24756167317533,0.134504906310903,2.4295699432481,5,400,#5B0088,10.428,-128.776,187.707,139.204,139.204,3
0.182008270072764,-2.24280014158215,0.13510009776005,2.42480841165492,5,450,#0033FF,10.428,-128.503,187.741,138.931,138.931,3
0.182008270072764,-2.23919623200399,0.135550586457321,2.42120450207676,5,500,#00FF80,10.428,-128.296,187.766,138.725,138.725,3
0.182008270072764,-2.23634662770979,0.135906786994097,2.41835489778255,5,550,#92FF00,10.428,-128.133,187.787,138.562,138.562,3
0.182008270072764,-2.23400653721944,0.136199298305386,2.41601480729221,5,600,#FFB100,10.428,-127.999,187.804,138.427,138.427,3
0.182008270072764,-2.23202731649645,0.13644670089576,2.41403558656922,5,650,#F60000,10.428,-127.886,187.818,138.314,138.314,3
0.182008270072764,-2.23043587372885,0.136645631241713,2.41244414380162,5,700,#A20000,10.428,-127.795,187.829,138.223,138.223,3
0.189922150286523,-2.20894094772515,0.140321732018895,2.39886309801167,5,400,#5B0088,10.882,-126.563,188.04,137.445,137.445,3
0.189922150286523,-2.20397080878912,0.140942999385898,2.39389295907564,5,450,#0033FF,10.882,-126.278,188.075,137.16,137.16,3
0.189922150286523,-2.20020898448584,0.141413227423807,2.39013113477236,5,500,#00FF80,10.882,-126.063,188.102,136.944,136.944,3
0.189922150286523,-2.19723450267441,0.141785037650239,2.38715665296094,5,550,#92FF00,10.882,-125.892,188.124,136.774,136.774,3
0.189922150286523,-2.19479185326364,0.142090368826583,2.38471400355016,5,600,#FFB100,10.882,-125.752,188.141,136.634,136.634,3
0.189922150286523,-2.19272588257865,0.142348615162207,2.38264803286518,5,650,#F60000,10.882,-125.634,188.156,136.516,136.516,3
0.189922150286523,-2.19106468173813,0.142556265267274,2.38098683202465,5,700,#A20000,10.882,-125.539,188.168,136.42,136.42,3
0.197836092682653,-2.17035248351085,0.146134532845198,2.36818857619351,5,400,#5B0088,11.335,-124.352,188.373,135.687,135.687,3
0.197836092682653,-2.16517353654235,0.146781901216261,2.36300962922501,5,450,#0033FF,11.335,-124.055,188.41,135.39,135.39,3
0.197836092682653,-2.16125364250997,0.147271887970307,2.35908973519263,5,500,#00FF80,11.335,-123.831,188.438,135.166,135.166,3
0.197836092682653,-2.15815415871791,0.147659323444316,2.35599025140057,5,550,#92FF00,11.335,-123.653,188.46,134.988,134.988,3
0.197836092682653,-2.15560884691759,0.147977487419355,2.35344493960024,5,600,#FFB100,11.335,-123.507,188.478,134.842,134.842,3
0.197836092682653,-2.1534560378685,0.148246588550492,2.35129213055116,5,650,#F60000,11.335,-123.384,188.494,134.719,134.719,3
0.197836092682653,-2.15172500728083,0.14846296737395,2.34956109996348,5,700,#A20000,11.335,-123.285,188.506,134.62,134.62,3
0.205750100121573,-2.13179769232971,0.151943132672706,2.33754779245129,5,400,#5B0088,11.789,-122.143,188.706,133.932,133.932,3
0.205750100121573,-2.12640972861361,0.152616628137218,2.33215982873519,5,450,#0033FF,11.789,-121.834,188.744,133.623,133.623,3
0.205750100121573,-2.12233160363376,0.1531263937597,2.32808170375534,5,500,#00FF80,11.789,-121.601,188.773,133.389,133.389,3
0.205750100121573,-2.11910698839812,0.153529470664156,2.32485708851969,5,550,#92FF00,11.789,-121.416,188.797,133.204,133.204,3
0.205750100121573,-2.11645890657659,0.153860480891846,2.32220900669817,5,600,#FFB100,11.789,-121.264,188.816,133.053,133.053,3
0.205750100121573,-2.11421916720048,0.15414044831386,2.31996926732205,5,650,#F60000,11.789,-121.136,188.832,132.924,132.924,3
0.205750100121573,-2.11241823230145,0.154365565176239,2.31816833242302,5,700,#A20000,11.789,-121.033,188.844,132.821,132.821,3
0.213664175498273,-2.09327799436535,0.157747354340337,2.30694216986362,5,400,#5B0088,12.242,-119.936,189.038,132.178,132.178,3
0.213664175498273,-2.08768079720597,0.158447003985261,2.30134497270425,5,450,#0033FF,12.242,-119.615,189.078,131.857,131.857,3
0.213664175498273,-2.0834442738787,0.15897656940117,2.29710844937697,5,500,#00FF80,12.242,-119.373,189.109,131.615,131.615,3
0.213664175498273,-2.08009439276207,0.159395304540749,2.29375856826034,5,550,#92FF00,12.242,-119.181,189.133,131.423,131.423,3
0.213664175498273,-2.07734342914523,0.159739174992854,2.29100760464351,5,600,#FFB100,12.242,-119.023,189.152,131.265,131.265,3
0.213664175498273,-2.07501666393489,0.160030020644147,2.28868083943317,5,650,#F60000,12.242,-118.89,189.169,131.132,131.132,3
0.213664175498273,-2.07314574728345,0.160263885225576,2.28680992278172,5,700,#A20000,12.242,-118.783,189.182,131.025,131.025,3
0.221578321744047,-2.05479481854518,0.163547019598584,2.27637314028923,5,400,#5B0088,12.696,-117.731,189.371,130.427,130.427,3
0.221578321744047,-2.04898816331386,0.164272851502499,2.2705664850579,5,450,#0033FF,12.696,-117.398,189.412,130.094,130.094,3
0.221578321744047,-2.04459306809226,0.164822238405199,2.26617138983631,5,500,#00FF80,12.696,-117.147,189.444,129.842,129.842,3
0.221578321744047,-2.04111778170941,0.165256649203054,2.26269610345346,5,550,#92FF00,12.696,-116.947,189.469,129.643,129.643,3
0.221578321744047,-2.03826382040196,0.165613394366484,2.25984214214601,5,600,#FFB100,12.696,-116.784,189.489,129.479,129.479,3
0.221578321744047,-2.03584993032357,0.165915130626284,2.25742825206762,5,650,#F60000,12.696,-116.646,189.506,129.341,129.341,3
0.221578321744047,-2.03390895161557,0.166157752964783,2.25548727335962,5,700,#A20000,12.696,-116.534,189.52,129.23,129.23,3
0.229492541828231,-2.0163496029007,0.169341949064665,2.24584214472893,5,400,#5B0088,13.149,-115.528,189.703,128.677,128.677,3
0.229492541828231,-2.01033325708598,0.170093992291505,2.23982579891421,5,450,#0033FF,13.149,-115.184,189.746,128.333,128.333,3
0.229492541828231,-2.00577941031286,0.170663223138145,2.23527195214109,5,500,#00FF80,13.149,-114.923,189.778,128.072,128.072,3
0.229492541828231,-2.0021785743588,0.171113327632404,2.23167111618703,5,550,#92FF00,13.149,-114.716,189.804,127.865,127.865,3
0.229492541828231,-1.9992214953667,0.171482962506414,2.22871403719493,5,600,#FFB100,13.149,-114.547,189.825,127.696,127.696,3
0.229492541828231,-1.99672037787835,0.171795602192458,2.22621291970659,5,650,#F60000,13.149,-114.404,189.843,127.553,127.553,3
0.229492541828231,-1.99470925396134,0.172046992682084,2.22420179578958,5,700,#A20000,13.149,-114.288,189.858,127.437,127.437,3
0.237406838760014,-1.97794379492998,0.175131962177479,2.21535063368999,5,400,#5B0088,13.602,-113.328,190.034,126.93,126.93,3
0.237406838760014,-1.9717175181907,0.175910246769887,2.20912435695071,5,450,#0033FF,13.602,-112.971,190.079,126.574,126.574,3
0.237406838760014,-1.96700473413723,0.176499344776571,2.20441157289724,5,500,#00FF80,13.602,-112.701,190.113,126.303,126.303,3
0.237406838760014,-1.96327819941687,0.176965161616619,2.20068503817688,5,550,#92FF00,13.602,-112.488,190.139,126.09,126.09,3
0.237406838760014,-1.96021787867114,0.177347701709833,2.19762471743116,5,600,#FFB100,13.602,-112.312,190.161,125.915,125.915,3
