angIn,angOut,angRef,angD,ni,lambda,color,angInDeg,angOutDeg,angRefDeg,angD2Deg,angD2DegCorr,rainbowNo
0.0316527563413096,0.206197659149024,0.0237850415490419,0.174544902807717,6,650,#F60000,1.814,11.814,181.363,10.001,10.001,4
0.0316527563413096,0.206542335198972,0.023819509154031,0.174889578857667,6,700,#A20000,1.814,11.834,181.365,10.02,10.02,4
0.0395659639578931,0.253528613128661,0.0293094577086533,0.213962649170765,6,400,#5B0088,2.267,14.526,181.679,12.259,12.259,4
0.0395659639578931,0.254818061314651,0.0294384025272609,0.215252097356756,6,450,#0033FF,2.267,14.6,181.687,12.333,12.333,4
0.0395659639578931,0.255793953197367,0.0295359917155185,0.216227989239472,6,500,#00FF80,2.267,14.656,181.692,12.389,12.389,4
0.0395659639578931,0.256565548565133,0.0296131512522994,0.216999584607238,6,550,#92FF00,2.267,14.7,181.697,12.433,12.433,4
0.0395659639578931,0.257199154665888,0.0296765118623718,0.217633190707993,6,600,#FFB100,2.267,14.736,181.7,12.469,12.469,4
0.0395659639578931,0.257735032281078,0.0297300996238969,0.218169068323183,6,650,#F60000,2.267,14.767,181.703,12.5,12.5,4
0.0395659639578931,0.25816590572706,0.029773186968487,0.218599941769165,6,700,#A20000,2.267,14.792,181.706,12.525,12.525,4
0.0474791839422916,0.304216279037844,0.0351695462980065,0.256737095095552,6,400,#5B0088,2.72,17.43,182.015,14.71,14.71,4
0.0474791839422916,0.305763733817202,0.035324291775949,0.25828454987491,6,450,#0033FF,2.72,17.519,182.024,14.799,14.799,4
0.0474791839422916,0.306934894311337,0.0354414078253634,0.259455710369045,6,500,#00FF80,2.72,17.586,182.031,14.866,14.866,4
0.0474791839422916,0.307860881149492,0.0355340065091775,0.2603816972072,6,550,#92FF00,2.72,17.639,182.036,14.919,14.919,4
0.0474791839422916,0.308621268616643,0.0356100452559001,0.261142084674351,6,600,#FFB100,2.72,17.683,182.04,14.962,14.962,4
0.0474791839422916,0.309264373115355,0.0356743557057603,0.261785189173063,6,650,#F60000,2.72,17.72,182.044,14.999,14.999,4
0.0474791839422916,0.30978146287417,0.0357260646816431,0.262302278931878,6,700,#A20000,2.72,17.749,182.047,15.029,15.029,4
0.0553924187817188,0.354894088437149,0.0410286507218885,0.299501669655429,6,400,#5B0088,3.174,20.334,182.351,17.16,17.16,4
0.0553924187817188,0.356699613570914,0.0412092032352631,0.301307194789194,6,450,#0033FF,3.174,20.437,182.361,17.264,17.264,4
0.0553924187817188,0.358066091871593,0.0413458510653285,0.302673673089873,6,500,#00FF80,3.174,20.516,182.369,17.342,17.342,4
0.0553924187817188,0.359146509651112,0.0414538928432792,0.303754090869392,6,550,#92FF00,3.174,20.578,182.375,17.404,17.404,4
0.0553924187817188,0.360033711277147,0.0415426130058883,0.304641292495428,6,600,#FFB100,3.174,20.628,182.38,17.455,17.455,4
0.0553924187817188,0.36078407066251,0.0416176489444287,0.30539165188079,6,650,#F60000,3.174,20.671,182.385,17.498,17.498,4
0.0553924187817188,0.361387399428923,0.0416779818210698,0.305994980647203,6,700,#A20000,3.174,20.706,182.388,17.532,17.532,4
0.0633056709708618,0.405560392411593,0.0468866063382472,0.342254721440729,6,400,#5B0088,3.627,23.237,182.686,19.61,19.61,4
0.0633056709708618,0.407624062260182,0.0470929733231009,0.344318391289317,6,450,#0033FF,3.627,23.355,182.698,19.728,19.728,4
0.0633056709708618,0.409185915741668,0.0472491586712501,0.345880244770804,6,500,#00FF80,3.627,23.445,182.707,19.817,19.817,4
0.0633056709708618,0.410420810496922,0.0473726481467808,0.347115139526058,6,550,#92FF00,3.627,23.515,182.714,19.888,19.888,4
0.0633056709708618,0.411434864527868,0.0474740535498699,0.348129193557004,6,600,#FFB100,3.627,23.573,182.72,19.946,19.946,4
0.0633056709708618,0.41229251146001,0.0475598182430838,0.348986840489145,6,650,#F60000,3.627,23.623,182.725,19.995,19.995,4
0.0633056709708618,0.412982105703193,0.0476287776674059,0.349676434732329,6,700,#A20000,3.627,23.662,182.729,20.035,20.035,4
0.0712189430131568,0.45621353919828,0.0527432482211408,0.384994596185124,6,400,#5B0088,4.081,26.139,183.022,22.059,22.059,4
0.0712189430131568,0.458535438708246,0.052975438172143,0.387316495695089,6,450,#0033FF,4.081,26.272,183.035,22.192,22.192,4
0.0712189430131568,0.460292732914697,0.0531511675927811,0.38907378990154,6,500,#00FF80,4.081,26.373,183.045,22.292,22.292,4
0.0712189430131568,0.461682157236283,0.0532901100249485,0.390463214223126,6,550,#92FF00,4.081,26.452,183.053,22.372,22.372,4
0.0712189430131568,0.462823107365875,0.0534042050379041,0.391604164352719,6,600,#FFB100,4.081,26.518,183.06,22.437,22.437,4
0.0712189430131568,0.463788079157737,0.0535007022170861,0.39256913614458,6,650,#F60000,4.081,26.573,183.065,22.493,22.493,4
0.0712189430131568,0.464563969117937,0.0535782912131101,0.393345026104781,6,700,#A20000,4.081,26.618,183.07,22.537,22.537,4
0.0791322374220327,0.506851873776741,0.0585984111198723,0.427719636354704,6,400,#5B0088,4.534,29.04,183.357,24.507,24.507,4
0.0791322374220327,0.509432098466014,0.0588564335888071,0.430299861043977,6,450,#0033FF,4.534,29.188,183.372,24.654,24.654,4
0.0791322374220327,0.511384907100785,0.0590517144522789,0.432252669678748,6,500,#00FF80,4.534,29.3,183.383,24.766,24.766,4
0.0791322374220327,0.512928920127326,0.0592061157549352,0.433796682705289,6,550,#92FF00,4.534,29.389,183.392,24.855,24.855,4
0.0791322374220327,0.514196815490656,0.0593329052912622,0.435064578068619,6,600,#FFB100,4.534,29.461,183.4,24.927,24.927,4
0.0791322374220327,0.515269154102486,0.0594401391524497,0.436136916680449,6,650,#F60000,4.534,29.523,183.406,24.989,24.989,4
0.0791322374220327,0.516131373786752,0.0595263611208726,0.436999136364715,6,700,#A20000,4.534,29.572,183.411,25.038,25.038,4
0.087045556722247,0.557473737458623,0.0644519294180865,0.470428180736377,6,400,#5B0088,4.987,31.941,183.693,26.954,26.954,4
0.087045556722247,0.560312393399722,0.06473579501219,0.473266836677476,6,450,#0033FF,4.987,32.104,183.709,27.116,27.116,4
0.087045556722247,0.562460798313329,0.0649506355035562,0.475415241591083,6,500,#00FF80,4.987,32.227,183.721,27.239,27.239,4
0.087045556722247,0.564159465722371,0.0651205022444581,0.477113909000126,6,550,#92FF00,4.987,32.324,183.731,27.337,27.337,4
0.087045556722247,0.565554360888373,0.0652599917610598,0.478508804166128,6,600,#FFB100,4.987,32.404,183.739,27.417,27.417,4
0.087045556722247,0.566734112921687,0.0653779669643935,0.479688556199442,6,650,#F60000,4.987,32.471,183.746,27.484,27.484,4
0.087045556722247,0.567682700099354,0.0654728256821621,0.480637143377109,6,700,#A20000,4.987,32.526,183.751,27.538,27.538,4
0.0949589034511199,0.608077467475838,0.0703036370926954,0.513118564024718,6,400,#5B0088,5.441,34.84,184.028,29.4,29.4,4
0.0949589034511199,0.611174671277188,0.0706133574728311,0.516215767826068,6,450,#0033FF,5.441,35.018,184.046,29.577,29.577,4
0.0949589034511199,0.613518762453568,0.070847766590471,0.518559859002448,6,500,#00FF80,5.441,35.152,184.059,29.711,29.711,4
0.0949589034511199,0.615372156451183,0.071033105990226,0.520413253000063,6,550,#92FF00,5.441,35.258,184.07,29.817,29.817,4
0.0949589034511199,0.6168941114146,0.0711853014865669,0.52193520796348,6,600,#FFB100,5.441,35.345,184.079,29.905,29.905,4
0.0949589034511199,0.61818132810546,0.0713140231556585,0.52322242465434,6,650,#F60000,5.441,35.419,184.086,29.978,29.978,4
0.0949589034511199,0.619216324302718,0.0714175227753811,0.524257420851598,6,700,#A20000,5.441,35.478,184.092,30.038,30.038,4
0.102872280159906,0.658661396568118,0.0761533676727997,0.555789116408211,6,400,#5B0088,5.894,37.739,184.363,31.844,31.844,4
0.102872280159906,0.662017275353228,0.0764889555513154,0.559144995193321,6,450,#0033FF,5.894,37.931,184.382,32.037,32.037,4
0.102872280159906,0.664557150894662,0.0767429431054596,0.561684870734755,6,500,#00FF80,5.894,38.076,184.397,32.182,32.182,4
0.102872280159906,0.666565350204104,0.0769437630364003,0.563693070044196,6,550,#92FF00,5.894,38.191,184.409,32.297,32.297,4
0.102872280159906,0.668214430376318,0.0771086710536243,0.56534215021641,6,600,#FFB100,5.894,38.286,184.418,32.392,32.392,4
0.102872280159906,0.669609167587879,0.0772481447747771,0.566736887427971,6,650,#F60000,5.894,38.366,184.426,32.472,32.472,4
0.102872280159906,0.670730618081751,0.0773602898241658,0.567858337921843,6,700,#A20000,5.894,38.43,184.432,32.536,32.536,4
0.110785689415087,0.709223852568573,0.0820009541983637,0.598438163153484,6,400,#5B0088,6.348,40.636,184.698,34.288,34.288,4
0.110785689415087,0.712838543952929,0.0823624233368005,0.602052854537841,6,450,#0033FF,6.348,40.843,184.719,34.495,34.495,4
0.110785689415087,0.715574310063753,0.0826359999478858,0.604788620648664,6,500,#00FF80,6.348,40.999,184.735,34.652,34.652,4
0.110785689415087,0.717737399912728,0.0828523089327817,0.60695171049764,6,550,#92FF00,6.348,41.123,184.747,34.776,34.776,4
0.110785689415087,0.719513676111714,0.0830299365526806,0.608727986696625,6,600,#FFB100,6.348,41.225,184.757,34.878,34.878,4
0.110785689415087,0.721015994325934,0.0831801683740979,0.610230304910846,6,650,#F60000,6.348,41.311,184.766,34.964,34.964,4
0.110785689415087,0.722223948138093,0.0833009637553197,0.611438258723004,6,700,#A20000,6.348,41.38,184.773,35.033,35.033,4
0.118699133799722,0.759763157987975,0.0878462291787709,0.641064024188252,6,400,#5B0088,6.801,43.531,185.033,36.73,36.73,4
0.118699133799722,0.76363681005418,0.0882335943853892,0.644937676254457,6,450,#0033FF,6.801,43.753,185.055,36.952,36.952,4
0.118699133799722,0.766568581022413,0.0885267714822133,0.64786944722269,6,500,#00FF80,6.801,43.921,185.072,37.12,37.12,4
0.118699133799722,0.768886653129322,0.0887585786929065,0.6501875193296,6,550,#92FF00,6.801,44.054,185.085,37.253,37.253,4
0.118699133799722,0.770790201568781,0.0889489335368518,0.652091067769058,6,600,#FFB100,6.801,44.163,185.096,37.362,37.362,4
0.118699133799722,0.772400165877463,0.089109929967718,0.65370103207774,6,650,#F60000,6.801,44.255,185.106,37.454,37.454,4
0.118699133799722,0.773694675766823,0.0892393809566569,0.6549955419671,6,700,#A20000,6.801,44.329,185.113,37.528,37.528,4
0.12661261591481,0.810277629597217,0.0936890245511999,0.683665013682407,6,400,#5B0088,7.254,46.425,185.368,39.171,39.171,4
0.12661261591481,0.814410400867811,0.0941023016782624,0.687797784953001,6,450,#0033FF,7.254,46.662,185.392,39.408,39.408,4
0.12661261591481,0.817538299045609,0.0944150914960421,0.6909256831308,6,500,#00FF80,7.254,46.841,185.41,39.587,39.587,4
0.12661261591481,0.82001145160456,0.0946624067519375,0.693398835689751,6,550,#92FF00,7.254,46.983,185.424,39.729,39.729,4
0.12661261591481,0.822042353881831,0.0948654969796644,0.695429737967021,6,600,#FFB100,7.254,47.1,185.435,39.845,39.845,4
0.12661261591481,0.823760033976715,0.0950372649891512,0.697147418061905,6,650,#F60000,7.254,47.198,185.445,39.944,39.944,4
0.12661261591481,0.82514115643198,0.0951753772346775,0.698528540517171,6,700,#A20000,7.254,47.277,185.453,40.023,40.023,4
0.134526138380671,0.860765578008496,0.0995291716389138,0.726239439627826,6,400,#5B0088,7.708,49.318,185.703,41.61,41.61,4
0.134526138380671,0.865157637416317,0.0999683775796978,0.730631499035647,6,450,#0033FF,7.708,49.57,185.728,41.862,41.862,4
0.134526138380671,0.868481793198597,0.100300793157927,0.733955654817927,6,500,#00FF80,7.708,49.76,185.747,42.053,42.053,4
0.134526138380671,0.871110130863132,0.100563626924378,0.736583992482462,6,550,#92FF00,7.708,49.911,185.762,42.203,42.203,4
0.134526138380671,0.873268473946334,0.100779461232699,0.738742335565664,6,600,#FFB100,7.708,50.035,185.774,42.327,42.327,4
0.134526138380671,0.875093944108486,0.100962008248917,0.740567805727816,6,650,#F60000,7.708,50.139,185.785,42.431,42.431,4
0.134526138380671,0.876561739339664,0.101108787772031,0.742035600958994,6,700,#A20000,7.708,50.223,185.793,42.516,42.516,4
0.142439703838345,0.911225307253943,0.105366501109229,0.768785603415597,6,400,#5B0088,8.161,52.209,186.037,44.048,44.048,4
0.142439703838345,0.915876834110429,0.105831653794875,0.773437130272083,6,450,#0033FF,8.161,52.476,186.064,44.315,44.315,4
0.142439703838345,0.919397385911834,0.106183708975018,0.776957682073488,6,500,#00FF80,8.161,52.678,186.084,44.516,44.516,4
0.142439703838345,0.922181019777412,0.106462072361578,0.779741315939066,6,550,#92FF00,8.161,52.837,186.1,44.676,44.676,4
0.142439703838345,0.92446689599146,0.10669065998298,0.782027192153114,6,600,#FFB100,8.161,52.968,186.113,44.807,44.807,4
0.142439703838345,0.926400235079652,0.1068839938918,0.783960531241307,6,650,#F60000,8.161,53.079,186.124,44.918,44.918,4
0.142439703838345,0.927954767008983,0.10703944708473,0.785515063170638,6,700,#A20000,8.161,53.168,186.133,45.007,45.007,4
0.15035331495103,0.961655114362777,0.111200842931384,0.811301799411748,6,400,#5B0088,8.615,55.099,186.371,46.484,46.484,4
0.15035331495103,0.966566298323795,0.11169196132748,0.816212983372766,6,450,#0033FF,8.615,55.38,186.399,46.766,46.766,4
0.15035331495103,0.970283392553988,0.112063670750502,0.819930077602959,6,500,#00FF80,8.615,55.593,186.421,46.979,46.979,4
0.15035331495103,0.973222440139014,0.112357575509005,0.822869125187985,6,550,#92FF00,8.615,55.762,186.438,47.147,47.147,4
0.15035331495103,0.97563594715053,0.112598926210154,0.825282632199501,6,600,#FFB100,8.615,55.9,186.451,47.285,47.285,4
0.15035331495103,0.977677238589029,0.112803055354004,0.827323923638,6,650,#F60000,8.615,56.017,186.463,47.402,47.402,4
0.15035331495103,0.979318574841321,0.112967188979238,0.828965259890292,6,700,#A20000,8.615,56.111,186.473,47.496,47.496,4
0.15826697440551,1.01205328893599,0.11703202633415,0.853786314530484,6,400,#5B0088,9.068,57.986,186.705,48.918,48.918,4
0.15826697440551,1.01722432996526,0.117549130437073,0.858957355559747,6,450,#0033FF,9.068,58.283,186.735,49.215,49.215,4
0.15826697440551,1.02113812100226,0.117940509540775,0.862871146596749,6,500,#00FF80,9.068,58.507,186.757,49.439,49.439,4
0.15826697440551,1.02423270622794,0.118249968063347,0.865965731822429,6,550,#92FF00,9.068,58.684,186.775,49.616,49.616,4
0.15826697440551,1.02677394702917,0.118504092143468,0.868506972623663,6,600,#FFB100,9.068,58.83,186.79,49.762,49.762,4
0.15826697440551,1.02892327879425,0.118719025319975,0.870656304388746,6,650,#F60000,9.068,58.953,186.802,49.885,49.885,4
0.15826697440551,1.03065149068626,0.118891846509179,0.872384516280756,6,700,#A20000,9.068,59.052,186.812,49.984,49.984,4
0.166180684913647,1.06241811271893,0.122859879763256,0.896237427805278,6,400,#5B0088,9.521,60.872,187.039,51.351,51.351,4
0.166180684913647,1.06784922104885,0.123402990596249,0.901668536135207,6,450,#0033FF,9.521,61.183,187.07,51.662,51.662,4
0.166180684913647,1.07195987121077,0.12381405561244,0.905779186297123,6,500,#00FF80,9.521,61.419,187.094,51.897,51.897,4
0.166180684913647,1.07521012437928,0.124139080929289,0.909029439465628,6,550,#92FF00,9.521,61.605,187.113,52.084,52.084,4
0.166180684913647,1.07787920727074,0.12440598921844,0.911698522357095,6,600,#FFB100,9.521,61.758,187.128,52.236,52.236,4
0.166180684913647,1.08013667187655,0.124631735679016,0.913955986962898,6,650,#F60000,9.521,61.887,187.141,52.366,52.366,4
0.166180684913647,1.08195183440596,0.124813251931961,0.915771149492311,6,700,#A20000,9.521,61.991,187.151,52.47,52.47,4
0.174094449213881,1.11274785917164,0.128684230838552,0.938653409957758,6,400,#5B0088,9.975,63.756,187.373,53.781,53.781,4
0.174094449213881,1.11843925526145,0.129253370447531,0.944344806047571,6,450,#0033FF,9.975,64.082,187.406,54.107,54.107,4
0.174094449213881,1.12274693477613,0.129684138399,0.948652485562252,6,500,#00FF80,9.975,64.329,187.43,54.354,54.354,4
0.174094449213881,1.12615299254761,0.130024744176148,0.952058543333729,6,550,#92FF00,9.975,64.524,187.45,54.549,54.549,4
0.174094449213881,1.12895003111961,0.13030444803335,0.954855581905731,6,600,#FFB100,9.975,64.684,187.466,54.709,54.709,4
0.174094449213881,1.13131572560286,0.130541017481673,0.957221276388978,6,650,#F60000,9.975,64.82,187.479,54.845,54.845,4
0.174094449213881,1.13321791743603,0.13073123666499,0.95912346822215,6,700,#A20000,9.975,64.929,187.49,54.954,54.954,4
0.182008270072764,1.16304079303627,0.134504906310904,0.981032522963503,6,400,#5B0088,10.428,66.637,187.707,56.209,56.209,4
0.182008270072764,1.16899270752774,0.135100097760051,0.986984437454978,6,450,#0033FF,10.428,66.978,187.741,56.55,56.55,4
0.182008270072764,1.17349759450045,0.135550586457323,0.991489324427686,6,500,#00FF80,10.428,67.236,187.766,56.808,56.808,4
0.182008270072764,1.1770595998682,0.135906786994098,0.995051329795436,6,550,#92FF00,10.428,67.441,187.787,57.012,57.012,4
0.182008270072764,1.17998471298113,0.136199298305387,0.997976442908362,6,600,#FFB100,10.428,67.608,187.804,57.18,57.18,4
0.182008270072764,1.18245873888486,0.136446700895759,1.00045046881209,6,650,#F60000,10.428,67.75,187.818,57.322,57.322,4
0.182008270072764,1.18444804234437,0.136645631241713,1.0024397722716,6,700,#A20000,10.428,67.864,187.829,57.436,57.436,4
0.189922150286523,1.21329516990244,0.140321732018895,1.02337301961591,6,400,#5B0088,10.882,69.517,188.04,58.635,58.635,4
0.189922150286523,1.21950784357247,0.140942999385898,1.02958569328595,6,450,#0033FF,10.882,69.873,188.075,58.991,58.991,4
0.189922150286523,1.22421012395157,0.141413227423808,1.03428797366505,6,500,#00FF80,10.882,70.142,188.102,59.26,59.26,4
0.189922150286523,1.22792822621586,0.141785037650239,1.03800607592934,6,550,#92FF00,10.882,70.355,188.124,59.473,59.473,4
0.189922150286523,1.23098153797932,0.142090368826582,1.0410593876928,6,600,#FFB100,10.882,70.53,188.141,59.648,59.648,4
0.189922150286523,1.23356400133555,0.142348615162205,1.04364185104903,6,650,#F60000,10.882,70.678,188.156,59.796,59.796,4
0.189922150286523,1.23564050238622,0.142556265267275,1.0457183520997,6,700,#A20000,10.882,70.797,188.168,59.915,59.915,4
0.197836092682653,1.26350923576934,0.146134532845197,1.06567314308668,6,400,#5B0088,11.335,72.394,188.373,61.059,61.059,4
0.197836092682653,1.26998291947996,0.14678190121626,1.07214682679731,6,450,#0033FF,11.335,72.765,188.41,61.429,61.429,4
0.197836092682653,1.27488278702043,0.147271887970306,1.07704669433778,6,500,#00FF80,11.335,73.045,188.438,61.71,61.71,4
0.197836092682653,1.27875714176051,0.147659323444315,1.08092104907786,6,550,#92FF00,11.335,73.267,188.46,61.932,61.932,4
0.197836092682653,1.28193878151091,0.147977487419353,1.08410268882826,6,600,#FFB100,11.335,73.45,188.478,62.115,62.115,4
0.197836092682653,1.28462979282227,0.148246588550491,1.08679370013962,6,650,#F60000,11.335,73.604,188.494,62.269,62.269,4
0.197836092682653,1.28679358105687,0.14846296737395,1.08895748837421,6,700,#A20000,11.335,73.728,188.506,62.393,62.393,4
0.205750100121573,1.31368122660549,0.151943132672706,1.10793112648392,6,400,#5B0088,11.789,75.268,188.706,63.48,63.48,4
0.205750100121573,1.32041618125061,0.152616628137217,1.11466608112904,6,450,#0033FF,11.789,75.654,188.744,63.866,63.866,4
0.205750100121573,1.32551383747543,0.1531263937597,1.11976373735386,6,500,#00FF80,11.789,75.946,188.773,64.158,64.158,4
0.205750100121573,1.32954460651999,0.153529470664156,1.12379450639841,6,550,#92FF00,11.789,76.177,188.797,64.389,64.389,4
0.205750100121573,1.33285470879689,0.153860480891846,1.12710460867532,6,600,#FFB100,11.789,76.367,188.816,64.578,64.578,4
0.205750100121573,1.33565438301704,0.15414044831386,1.12990428289546,6,650,#F60000,11.789,76.527,188.832,64.739,64.739,4
0.205750100121573,1.33790555164083,0.154365565176239,1.13215545151925,6,700,#A20000,11.789,76.656,188.844,64.868,64.868,4
0.213664175498273,1.36380936790512,0.157747354340337,1.15014519240685,6,400,#5B0088,12.242,78.141,189.038,65.898,65.898,4
0.213664175498273,1.37080586435435,0.158447003985261,1.15714168885607,6,450,#0033FF,12.242,78.541,189.078,66.299,66.299,4
0.213664175498273,1.37610151851344,0.15897656940117,1.16243734301516,6,500,#00FF80,12.242,78.845,189.109,66.603,66.603,4
0.213664175498273,1.38028886990922,0.159395304540747,1.16662469441094,6,550,#92FF00,12.242,79.085,189.133,66.843,66.843,4
0.213664175498273,1.38372757443027,0.159739174992854,1.17006339893199,6,600,#FFB100,12.242,79.282,189.152,67.04,67.04,4
0.213664175498273,1.38663603094319,0.160030020644146,1.17297185544492,6,650,#F60000,12.242,79.448,189.169,67.206,67.206,4
0.213664175498273,1.3889746767575,0.160263885225576,1.17531050125922,6,700,#A20000,12.242,79.582,189.182,67.34,67.34,4
0.221578321744047,1.41389187424178,0.163547019598584,1.19231355249773,6,400,#5B0088,12.696,81.01,189.371,68.315,68.315,4
0.221578321744047,1.42115019328093,0.164272851502499,1.19957187153689,6,450,#0033FF,12.696,81.426,189.412,68.73,68.73,4
0.221578321744047,1.42664406230793,0.164822238405199,1.20506574056388,6,500,#00FF80,12.696,81.741,189.444,69.045,69.045,4
0.221578321744047,1.43098817028648,0.165256649203052,1.20940984854244,6,550,#92FF00,12.696,81.99,189.469,69.294,69.294,4
0.221578321744047,1.43455562192079,0.165613394366483,1.21297730017675,6,600,#FFB100,12.696,82.194,189.489,69.498,69.498,4
0.221578321744047,1.43757298451879,0.165915130626284,1.21599466277475,6,650,#F60000,12.696,82.367,189.506,69.671,69.671,4
0.221578321744047,1.43999920790379,0.166157752964782,1.21842088615974,6,700,#A20000,12.696,82.506,189.52,69.81,69.81,4
0.229492541828231,1.46392694881842,0.169341949064664,1.23443440699019,6,400,#5B0088,13.149,83.877,189.703,70.728,70.728,4
0.229492541828231,1.47144738108682,0.170093992291503,1.24195483925859,6,450,#0033FF,13.149,84.308,189.746,71.159,71.159,4
0.229492541828231,1.47713968955322,0.170663223138144,1.24764714772498,6,500,#00FF80,13.149,84.634,189.778,71.485,71.485,4
0.229492541828231,1.4816407344958,0.171113327632405,1.25214819266757,6,550,#92FF00,13.149,84.892,189.804,71.743,71.743,4
0.229492541828231,1.48533708323592,0.171482962506414,1.25584454140769,6,600,#FFB100,13.149,85.104,189.825,71.955,71.955,4
0.229492541828231,1.48846348009636,0.171795602192459,1.25897093826813,6,650,#F60000,13.149,85.283,189.843,72.134,72.134,4
0.229492541828231,1.49097738499262,0.172046992682084,1.26148484316439,6,700,#A20000,13.149,85.427,189.858,72.278,72.278,4
0.237406838760014,1.51391278301477,0.175131962177478,1.27650594425476,6,400,#5B0088,13.602,86.741,190.034,73.138,73.138,4
0.237406838760014,1.52169562893886,0.175910246769886,1.28428879017885,6,450,#0033FF,13.602,87.187,190.079,73.584,73.584,4
0.237406838760014,1.52758660900571,0.176499344776571,1.29017977024569,6,500,#00FF80,13.602,87.524,190.113,73.922,73.922,4
0.237406838760014,1.53224477740616,0.176965161616619,1.29483793864615,6,550,#92FF00,13.602,87.791,190.139,74.189,74.189,4
0.237406838760014,1.53607017833831,0.177347701709832,1.2986633395783,6,600,#FFB100,13.602,88.01,190.161,74.408,74.408,4
0.237406838760014,1.53930574199901,0.177671258075902,1.301898903239,6,650,#F60000,13.602,88.196,190.18,74.593,74.593,4
0.237406838760014,1.54190743588814,0.177931427464815,1.30450059712812,6,700,#A20000,13.602,88.345,190.195,74.742,74.742,4
0.245321215590281,1.5638475559306,0.180916877152087,1.31852634034032,6,400,#5B0088,14.056,89.602,190.366,75.546,75.546,4
0.245321215590281,1.57189312565428,0.181721434124456,1.326571910064,6,450,#0033FF,14.056,90.063,190.412,76.007,76.007,4
0.245321215590281,1.57798301702112,0.182330423261139,1.33266180143084,6,500,#00FF80,14.056,90.412,190.447,76.356,76.356,4
0.245321215590281,1.58279850144668,0.182811971703696,1.3374772858564,6,550,#92FF00,14.056,90.688,190.474,76.632,76.632,4
